siteID,horizontalPosition,verticalPosition,table,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF,table,site,height_m,source_file
OSBS,000,020,PARPAR_30min,202.9759798,96.25818289,380.9109352,26032.12133,1795.501634,12.51127918,1.830690908,0.027742472,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,OSBS,2,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
OSBS,000,030,PARPAR_30min,180.4990452,84.39235687,356.029413,21370.40168,1795.559706,12.08773781,1.673572057,0.170520467,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,OSBS,3,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
OSBS,000,040,PARPAR_30min,186.6644176,88.39409436,360.6263182,18779.45525,1795.435661,11.27883729,1.558723877,0.029282362,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,OSBS,4,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
OSBS,000,050,PARPAR_30min,402.3583891,238.7873957,553.6646601,33784.32137,1796.240482,17.32264539,2.051240333,0.015993677,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,OSBS,5,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
OSBS,000,060,PARPAR_30min,409.1169956,239.7264688,577.8838459,37806.73999,1777.342203,19.459329,2.57543773,0.160539695,32.63564412,19.50289548,58.21324923,4888.373663,1774.263111,2.809966599,0.642563079,0.185373485,PARPAR_30min,OSBS,6,DP1.00024.001.OSBS.AVERAGE_ALL_VARIABLES.csv
PUUM,000,010,PARPAR_1min,26.11403533,20.35318062,35.19086758,495.0682079,59.9926296,2.098470674,0.491318858,0.053496689,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,PUUM,1,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,020,PARPAR_1min,87.59192278,72.02558452,108.8554497,1849.65209,59.99368097,4.727867698,1.259998035,0.046902483,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,PUUM,2,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,030,PARPAR_1min,155.5521442,116.8517403,200.847625,5364.177214,59.98984306,9.032154192,2.803245785,0.122008057,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,PUUM,3,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,040,PARPAR_1min,264.3053977,221.677363,315.1798983,7395.555454,59.66709142,12.81432313,3.334898305,0.059307969,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,PUUM,4,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,050,PARPAR_1min,415.4136209,377.7766023,456.3231969,6242.801987,59.95214567,16.12279106,3.036475897,0.11961638,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,PUUM,5,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,060,PARPAR_1min,428.8339698,390.9665097,470.1713437,6311.320354,59.95608257,16.6159049,3.064831622,0.056414562,24.53064104,23.1556382,26.00747925,8.589745297,59.98794298,1.389837868,0.107745991,0.388249745,PARPAR_1min,PUUM,6,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,010,PARPAR_30min,26.12425137,10.85580569,88.06995312,2815.990942,1797.180471,3.239921626,0.338340246,0.054999196,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,PUUM,1,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,020,PARPAR_30min,87.59740587,36.97095462,211.8273864,11928.54216,1797.152861,6.660835291,0.906554013,0.048433478,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,PUUM,2,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,030,PARPAR_30min,155.5843245,60.32302209,355.4562855,21737.34833,1797.071511,10.75858374,1.521091854,0.123260537,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,PUUM,3,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,040,PARPAR_30min,264.4494577,130.8889106,485.4956185,30366.20914,1786.224908,14.71988344,1.947294868,0.061032014,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,PUUM,4,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,050,PARPAR_30min,415.5884841,245.8581461,647.9974649,38597.86669,1794.898048,19.78869005,2.331261511,0.120726754,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,PUUM,5,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
PUUM,000,060,PARPAR_30min,428.919271,263.8620786,659.0057587,35589.87008,1795.579822,20.13952574,2.241147471,0.057372104,24.54077185,18.66125654,32.58568338,55.59285082,1796.342824,1.50446025,0.077693392,0.389438546,PARPAR_30min,PUUM,6,DP1.00024.001.PUUM.AVERAGE_ALL_VARIABLES.csv
RMNP,000,010,PARPAR_1min,142.3940279,123.6639606,161.9317203,2565.258908,59.99102727,6.760047523,1.379056826,0.036270803,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,RMNP,1,DP1.00024.001.RMNP.AVERAGE_ALL_VARIABLES.csv
RMNP,000,020,PARPAR_1min,209.7776999,187.3047656,233.4053312,3316.472469,59.99342084,8.918826873,1.671857462,0.017782612,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,RMNP,2,DP1.00024.001.RMNP.AVERAGE_ALL_VARIABLES.csv
RMNP,000,030,PARPAR_1min,365.4126108,343.9917041,386.0835033,3501.378972,59.99361663,13.30017573,1.67025426,0.025884011,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,RMNP,3,DP1.00024.001.RMNP.AVERAGE_ALL_VARIABLES.csv
RMNP,000,040,PARPAR_1min,377.0052068,355.1443677,398.0850245,3605.042218,59.9931046,13.98933095,1.704710373,0.028224808,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,RMNP,4,DP1.00024.001.RMNP.AVERAGE_ALL_VARIABLES.csv
RMNP,000,050,PARPAR_1min,371.1296072,349.4495245,392.001078,3476.933115,59.99303862,13.49038471,1.688406499,0.717664201,31.0319157,29.42216478,32.60566042,14.42846939,59.99339621,1.537029186,0.118401835,0.116021379,PARPAR_1min,RMNP,5,DP1.00024.001.RMNP.AVERAGE_ALL_VARIABLES.csv
RMNP,000,010,PARPAR_30min,142.4752379,59.16743648,273.1044835,23041.44201,1797.544547,9.447111297,1.377557891,0.037715096,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,RMNP,1,DP1.00024.001.RMNP.AVERAGE_ALL_VARIABLES.csv
RMNP,000,020,PARPAR_30min,209.9483307,106.6007542,346.8171553,25236.34435,1797.786328,11.16810302,1.541285323,0.019049016,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,RMNP,2,DP1.00024.001.RMNP.AVERAGE_ALL_VARIABLES.csv
RMNP,000,030,PARPAR_30min,365.6843381,250.1807787,483.5135381,21050.22518,1798.012214,15.16323682,1.457972213,0.026919567,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,RMNP,3,DP1.00024.001.RMNP.AVERAGE_ALL_VARIABLES.csv
RMNP,000,040,PARPAR_30min,377.3080139,258.67035,498.2259969,21757.7572,1797.907772,16.03066638,1.496523472,0.029249772,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,RMNP,4,DP1.00024.001.RMNP.AVERAGE_ALL_VARIABLES.csv
RMNP,000,050,PARPAR_30min,371.6257432,254.0425196,492.0377707,21229.40775,1797.447717,15.43174668,1.4856686,0.71796376,31.07063219,22.95694443,39.4957897,98.64212169,1797.510974,1.66943567,0.097155482,0.117300548,PARPAR_30min,RMNP,5,DP1.00024.001.RMNP.AVERAGE_ALL_VARIABLES.csv
SCBI,000,010,PARPAR_1min,60.56448895,51.59231884,72.01374236,672.09052,59.99497329,3.26686076,0.708675899,0.026181941,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SCBI,1,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,020,PARPAR_1min,82.71889163,70.64136479,98.54173881,884.6086362,59.9941526,4.186326763,0.94674802,0.015419274,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SCBI,2,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,030,PARPAR_1min,100.2653639,74.29978191,139.8438832,3469.743176,59.9947623,7.073498991,2.185156138,0.022880546,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SCBI,3,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,040,PARPAR_1min,344.9800832,323.5110058,366.4546859,3157.249995,59.99549101,12.59592005,1.685523129,0.015490972,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SCBI,4,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,050,PARPAR_1min,350.3735468,328.7577791,371.9803934,3240.906954,59.99422557,12.79314066,1.698704872,0.016293508,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SCBI,5,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,060,PARPAR_1min,360.3636392,338.4088478,382.2472936,3298.842987,59.99238461,14.22823232,1.719790378,0.05336902,18.91476628,17.84956264,19.98879297,6.009720977,59.99325729,1.112423708,0.082481139,0.053070004,PARPAR_1min,SCBI,6,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,010,PARPAR_30min,60.65235657,26.52935615,134.6541729,5568.271911,1797.652204,4.597096343,0.598635726,0.02751434,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SCBI,1,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,020,PARPAR_30min,82.80804175,40.06108808,179.6940996,6898.214755,1797.022039,5.9723363374275404,0.760495804,0.01722396,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SCBI,2,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,030,PARPAR_30min,100.3780624,44.92780863,235.8488456,8773.200526,1797.426835,8.035747552,0.928375642,0.024442706,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SCBI,3,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,040,PARPAR_30min,345.4119706,231.3314548,460.2806754,17411.05367,1797.807906,14.25943303,1.387913977,0.016661778,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SCBI,4,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,050,PARPAR_30min,350.7920619,235.4852091,466.8089488,17833.96124,1797.226324,14.4780828,1.401924009,0.017769847,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SCBI,5,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SCBI,000,060,PARPAR_30min,360.8461323,243.6384883,478.9441372,18180.35879,1796.89096,16.33544935,1.421021856,0.054996089,18.94052902,13.24059325,24.89188009,41.98261952,1797.212101,1.191106432,0.070018728,0.054572416,PARPAR_30min,SCBI,6,DP1.00024.001.SCBI.AVERAGE_ALL_VARIABLES.csv
SERC,000,010,PARPAR_1min,40.0023948,33.89973424,47.56434766,320.19974,59.99351203,2.52620996,0.475334264,0.012333518,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SERC,1,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,020,PARPAR_1min,40.6009757,33.84090235,49.13021299,409.8815964,59.99251325,2.638943562,0.526171658,0.041024367,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SERC,2,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,030,PARPAR_1min,71.97503593,57.70102453,91.97852621,1313.70731,59.9938881,4.608302872,1.165005797,0.009879199,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SERC,3,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,040,PARPAR_1min,248.5900719,205.4930253,298.256559,5797.848302,59.96502715,14.35450899,3.219525459,0.237318852,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SERC,4,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,050,PARPAR_1min,364.1462762,342.4152992,385.2957292,2903.736431,59.99193971,15.7799352,1.655349989,0.286832714,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SERC,5,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,060,PARPAR_1min,352.6618246,332.9713353,371.8997284,2748.755781,59.99203271,14.09120066,1.524255494,0.150863371,16.75452336,15.89197998,17.61303431,3.427344267,59.99220099,1.102751417,0.065577183,0.018886064,PARPAR_1min,SERC,6,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,010,PARPAR_30min,40.01928457,18.62292467,90.70057564,2609.715952,1797.6555871329099,3.631412661,0.381289305,0.013565702,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SERC,1,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,020,PARPAR_30min,40.6477136,18.71152647,93.61990313,2985.063249,1797.32314,3.753539141,0.39831675,0.042188111,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SERC,2,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,030,PARPAR_30min,72.06707365,32.880012,173.1432792,6538.047611,1797.935625,6.382820582,0.72823001,0.010917742,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SERC,3,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,040,PARPAR_30min,248.8770879,128.5892023,415.2254403,16218.96071,1796.869554,16.21772961,1.454481394,0.23813714,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SERC,4,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,050,PARPAR_30min,364.801815,251.4929993,472.3053346,15315.63781,1797.639624,18.04847788,1.306375051,0.28763362,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SERC,5,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SERC,000,060,PARPAR_30min,353.2092274,244.1207682,455.8220158,14759.12202,1797.305632,16.05076859,1.261524829,0.151992895,16.79360901,12.21713424,21.34331016,23.47076422,1796.665462,1.178249944,0.053689,0.020344479,PARPAR_30min,SERC,6,DP1.00024.001.SERC.AVERAGE_ALL_VARIABLES.csv
SJER,000,010,PARPAR_1min,301.0817636,270.2092511,324.0884636,1568.924169,59.99566078,11.41794135,1.776654354,0.057027453,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SJER,1,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,020,PARPAR_1min,372.7735496,359.1249886,386.5011766,970.8874289,59.99581992,12.16943803,1.014692515,0.015494622,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SJER,2,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,030,PARPAR_1min,412.5457839,401.5289577,423.5553317,917.4755315,59.99615798,14.28249364,0.836253178,0.155716761,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SJER,3,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,040,PARPAR_1min,444.5003217,434.3886894,454.437935,924.2623527,59.9952925,14.76181902,0.774690915,0.013644976,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SJER,4,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,050,PARPAR_1min,437.5713832,427.9056095,447.0670017,863.3112306,59.9964606,13.92349705,0.741102138,0.156249098,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SJER,5,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,060,PARPAR_1min,455.088283,445.104356,464.8770761,928.0421632,59.9950049,16.10961445,0.764712363,0.013789038,35.45473834,34.74060235,36.15570225,2.994893341,59.99517181,1.545084669,0.052811131,0.01375415,PARPAR_1min,SJER,6,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,010,PARPAR_30min,301.2563397,177.0003346,410.5825298,12346.03247,1798.182958,13.20674456,1.306451132,0.057979645,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SJER,1,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,020,PARPAR_30min,372.9774996,277.1421558,459.6448403,9863.765618,1798.174116,13.9491399,1.105630619,0.016466364,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SJER,2,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,030,PARPAR_30min,412.7275534,330.6303891,489.4563031,8644.874236,1798.209622,16.07751777,0.97236569,0.156561282,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SJER,3,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,040,PARPAR_30min,444.7095564,365.8824669,517.1954972,7545.614088,1798.234377,16.40928771,0.911172176,0.014499423,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SJER,4,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,050,PARPAR_30min,437.7473222,364.933958,508.1063159,6989.666241,1798.242428,15.43628589,0.872629745,0.157039483,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SJER,5,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SJER,000,060,PARPAR_30min,455.3677347,379.7658837,528.1003203,7470.654241,1798.063932,17.92066701,0.903028896,0.014734012,35.4758448,29.99372617,40.74863342,36.03092229,1798.032833,1.661958532,0.065752001,0.014706944,PARPAR_30min,SJER,6,DP1.00024.001.SJER.AVERAGE_ALL_VARIABLES.csv
SOAP,000,010,PARPAR_1min,355.2392861,332.25179,374.9563301,2361.332833,59.99528073,12.79781231,1.504003828,0.047031841,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SOAP,1,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,020,PARPAR_1min,390.6068735,364.6756854,415.0425346,3422.148201,59.99565613,15.31024816,1.822103113,0.061676824,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SOAP,2,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,030,PARPAR_1min,308.9758024,254.3013299,365.4062307,9153.327953,59.99567621,15.99026043,4.044398174,0.047654587,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SOAP,3,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,040,PARPAR_1min,440.2050842,426.3346275,453.4381872,1428.225108,59.99490303,13.9542597,1.046628965,0.048382979,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SOAP,4,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,050,PARPAR_1min,434.8169816,423.1263505,446.4822394,1255.17123,59.99525495,13.6106519,0.908788115,0.051589319,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SOAP,5,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,060,PARPAR_1min,451.7470327,439.960606,463.5114114,1290.389561,59.99186211,14.03583331,0.91583344,0.093541422,37.15375641,36.17689837,38.1163926,9.834527757,59.99267905,1.540740749,0.073389852,0.066575957,PARPAR_1min,SOAP,6,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,010,PARPAR_30min,355.5804943,251.2405983,450.6729829,13092.0642,1797.696231,14.11841183,1.166897594,0.048176574,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SOAP,1,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,020,PARPAR_30min,391.0505206,274.0854552,500.6089705,17188.80937,1797.739728,16.87864141,1.370056193,0.062760722,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SOAP,2,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,030,PARPAR_30min,309.2505902,174.5120798,460.1725377,24725.42461,1797.682074,15.00586795,1.76534841,0.048755051,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SOAP,3,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,040,PARPAR_30min,440.6531502,346.4428176,527.6302669,10660.50624,1797.599981,15.56794592,1.081001821,0.049512775,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SOAP,4,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,050,PARPAR_30min,435.3005371,351.4142901,518.0459754,9703.861212,1797.618274,15.27152735,1.008541256,0.052698475,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SOAP,5,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SOAP,000,060,PARPAR_30min,452.2664444,370.512592,537.1586623,9976.133418,1797.286634,15.73155383,1.017499673,0.094870291,37.21731496,30.13970351,44.9834823,169.0975099,1797.36431,1.699361443,0.090935918,0.067918133,PARPAR_30min,SOAP,6,DP1.00024.001.SOAP.AVERAGE_ALL_VARIABLES.csv
SRER,000,010,PARPAR_1min,351.8089915,284.1933722,409.0856426,5957.687287,59.99414138,15.96453306,3.982099211,0.030930887,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SRER,1,DP1.00024.001.SRER.AVERAGE_ALL_VARIABLES.csv
SRER,000,020,PARPAR_1min,489.4620236,474.9089857,503.7255921,1873.052757,59.99321135,16.01083133,1.12166819,0.134426194,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SRER,2,DP1.00024.001.SRER.AVERAGE_ALL_VARIABLES.csv
SRER,000,030,PARPAR_1min,483.6372163,469.2987483,497.6371436,1818.966799,59.99474284,15.42435819,1.106340541,0.065747078,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,SRER,3,DP1.00024.001.SRER.AVERAGE_ALL_VARIABLES.csv
SRER,000,040,PARPAR_1min,498.2178585,484.0661064,511.9696817,1838.596725,59.98974173,17.58372522,1.090385796,0.109538359,60.37286366,58.60668062,62.10208379,28.3132218,59.9908751,2.498287565,0.136020613,0.016262276,PARPAR_1min,SRER,4,DP1.00024.001.SRER.AVERAGE_ALL_VARIABLES.csv
SRER,000,010,PARPAR_30min,352.1128164,176.8550353,515.0693312,23146.78343,1797.736532,15.85931718,1.884164769,0.031979207,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SRER,1,DP1.00024.001.SRER.AVERAGE_ALL_VARIABLES.csv
SRER,000,020,PARPAR_30min,489.8150415,381.263931,582.7753596,16222.45448,1797.698222,17.84645776,1.274453526,0.135445183,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SRER,2,DP1.00024.001.SRER.AVERAGE_ALL_VARIABLES.csv
SRER,000,030,PARPAR_30min,483.9779447,378.2738193,574.8867365,14813.1996,1797.911271,17.12242145,1.235561853,0.066565637,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,SRER,3,DP1.00024.001.SRER.AVERAGE_ALL_VARIABLES.csv
SRER,000,040,PARPAR_30min,498.7413961,398.3885423,588.7793543,13504.88808,1796.971686,19.54264626,1.180466923,0.110546213,60.44354866,48.31510799,71.52483194,210.5293232,1797.146208,2.711075637,0.14393283,0.017517273,PARPAR_30min,SRER,4,DP1.00024.001.SRER.AVERAGE_ALL_VARIABLES.csv
STEI,000,010,PARPAR_1min,32.5027728,25.50047347,43.20554196,473.0281071,59.99598667,2.48345265,0.561053988,0.026410616,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,STEI,1,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,020,PARPAR_1min,107.3334522,83.60725894,143.4470934,2965.81984,59.99534909,6.636175506,1.956624885,0.009312943,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,STEI,2,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,030,PARPAR_1min,159.1754905,123.8117266,205.8084968,5170.383164,59.99581801,9.565696562,2.815250537,0.022945998,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,STEI,3,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,040,PARPAR_1min,285.556106,262.0214263,306.6952504,3074.70974,59.99629815,11.10741227,1.69003355,0.028288902,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,STEI,4,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,050,PARPAR_1min,301.3745827,283.7581171,319.4161284,2602.240337,59.99657297,11.90033727,1.40776797,0.013328879,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,STEI,5,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,060,PARPAR_1min,307.1862773,289.5315954,325.2212974,2606.602148,59.99651949,11.28239734,1.409097052,0.009900654,34.69478649,33.45468898,35.95572131,12.16250843,59.99651955,1.900420915,0.096879081,0.152534709,PARPAR_1min,STEI,6,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,010,PARPAR_30min,32.5377032,14.33990944,91.37509207,2617.421893,1798.704644,3.524950329,0.36543792,0.027115109,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,STEI,1,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,020,PARPAR_30min,107.4415177,50.49331285,227.0871844,9064.561391,1798.553086,7.337774591,0.913107667,0.010127428,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,STEI,2,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,030,PARPAR_30min,159.30259,79.80535118,291.88639052070903,12227.76657,1798.761701,9.514870385,1.137296286,0.02369313,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,STEI,3,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,040,PARPAR_30min,285.8149218,185.3682076,387.0248483,14486.86874,1798.756817,12.27919196,1.205962144,0.028997197,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,STEI,4,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,050,PARPAR_30min,301.682853,207.3973598,401.6998342,14449.7547,1798.750307,13.69047715,1.195829705,0.01397308,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_30min,STEI,5,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STEI,000,060,PARPAR_30min,307.5178109,212.2390355,407.9698035,14532.76216,1798.681999,12.88957736,1.202894356,0.01065702,34.71108588,27.84013798,42.1757832,78.28173094,1798.7116,2.055454874,0.085162725,0.153157998,PARPAR_30min,STEI,6,DP1.00024.001.STEI.AVERAGE_ALL_VARIABLES.csv
STER,000,010,PARPAR_1min,378.92527894549397,356.4074019,400.7857421,2795.785521,59.99546611,13.39129432,1.624653714,0.019184809,NA,NA,NA,NA,NA,NA,NA,NA,PARPAR_1min,STER,1,DP1.00024.001.STER.AVERAGE_ALL_VARIABLES.csv
